location,timestamp,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3
Whitefield,2025-08-23T20:00,29.3,21.5,574.0
Whitefield,2025-08-23T21:00,23.5,17.8,520.0
Whitefield,2025-08-23T22:00,20.5,16.4,411.0
Whitefield,2025-08-23T23:00,17.8,14.8,316.0
Whitefield,2025-08-24T00:00,15.5,13.2,259.0
Whitefield,2025-08-24T01:00,13.2,11.3,217.0
Whitefield,2025-08-24T02:00,11.7,9.9,190.0
Whitefield,2025-08-24T03:00,11.0,9.1,179.0
Whitefield,2025-08-24T04:00,11.7,9.7,183.0
Whitefield,2025-08-24T05:00,11.4,9.3,196.0
Whitefield,2025-08-24T06:00,12.2,9.7,226.0
Whitefield,2025-08-24T07:00,13.2,8.8,265.0
Whitefield,2025-08-24T08:00,16.0,9.2,283.0
Whitefield,2025-08-24T09:00,18.7,9.5,260.0
Whitefield,2025-08-24T10:00,19.1,9.3,216.0
Whitefield,2025-08-24T11:00,19.6,9.0,184.0
Whitefield,2025-08-24T12:00,19.8,9.0,176.0
Whitefield,2025-08-24T13:00,21.8,10.2,179.0
Whitefield,2025-08-24T14:00,17.8,8.6,189.0
Whitefield,2025-08-24T15:00,17.2,8.6,189.0
Whitefield,2025-08-24T16:00,16.9,8.4,196.0
Whitefield,2025-08-24T17:00,18.0,9.7,252.0
Whitefield,2025-08-24T18:00,19.9,13.3,416.0
Whitefield,2025-08-24T19:00,24.9,18.8,629.0
Whitefield,2025-08-24T20:00,27.4,21.5,753.0
Whitefield,2025-08-24T21:00,26.6,21.6,709.0
Whitefield,2025-08-24T22:00,23.7,19.7,575.0
Whitefield,2025-08-24T23:00,19.4,16.3,450.0
Whitefield,2025-08-25T00:00,15.8,13.4,360.0
Whitefield,2025-08-25T01:00,13.8,11.6,277.0
Whitefield,2025-08-25T02:00,12.7,10.5,220.0
Whitefield,2025-08-25T03:00,12.2,10.0,193.0
Whitefield,2025-08-25T04:00,12.3,9.9,190.0
Whitefield,2025-08-25T05:00,13.8,12.4,214.0
Whitefield,2025-08-25T06:00,18.9,17.6,290.0
Whitefield,2025-08-25T07:00,22.0,20.7,393.0
Whitefield,2025-08-25T08:00,16.5,15.4,444.0
Whitefield,2025-08-25T09:00,14.1,13.0,393.0
Whitefield,2025-08-25T10:00,12.3,11.1,290.0
Whitefield,2025-08-25T11:00,11.2,10.1,211.0
Whitefield,2025-08-25T12:00,10.4,9.3,182.0
Whitefield,2025-08-25T13:00,9.5,8.3,177.0
Whitefield,2025-08-25T14:00,8.9,7.7,189.0
Whitefield,2025-08-25T15:00,8.5,7.4,213.0
Whitefield,2025-08-25T16:00,8.3,7.2,254.0
Whitefield,2025-08-25T17:00,13.0,11.7,322.0
Whitefield,2025-08-25T18:00,18.8,17.6,453.0
Whitefield,2025-08-25T19:00,26.8,25.5,611.0
Whitefield,2025-08-25T20:00,29.2,27.6,699.0
Whitefield,2025-08-25T21:00,29.9,28.3,657.0
Whitefield,2025-08-25T22:00,29.6,28.1,546.0
Whitefield,2025-08-25T23:00,25.8,24.4,443.0
Whitefield,2025-08-26T00:00,20.0,18.7,375.0
Whitefield,2025-08-26T01:00,16.7,15.5,316.0
Whitefield,2025-08-26T02:00,14.6,13.5,271.0
Whitefield,2025-08-26T03:00,13.3,12.1,236.0
Whitefield,2025-08-26T04:00,12.8,11.6,215.0
Whitefield,2025-08-26T05:00,12.1,11.1,217.0
Whitefield,2025-08-26T06:00,13.4,12.5,266.0
Whitefield,2025-08-26T07:00,13.6,13.0,338.0
Whitefield,2025-08-26T08:00,12.2,11.4,376.0
Whitefield,2025-08-26T09:00,11.0,10.1,343.0
Whitefield,2025-08-26T10:00,9.9,8.6,276.0
Whitefield,2025-08-26T11:00,9.0,7.4,223.0
Whitefield,2025-08-26T12:00,8.1,6.8,202.0
Whitefield,2025-08-26T13:00,7.3,6.3,195.0
Whitefield,2025-08-26T14:00,6.8,5.8,202.0
Whitefield,2025-08-26T15:00,6.2,5.0,230.0
Whitefield,2025-08-26T16:00,6.2,5.0,272.0
Whitefield,2025-08-26T17:00,6.5,5.3,305.0
Whitefield,2025-08-26T18:00,8.6,7.3,323.0
Whitefield,2025-08-26T19:00,8.4,7.2,331.0
Whitefield,2025-08-26T20:00,8.8,7.7,327.0
Whitefield,2025-08-26T21:00,7.0,6.6,304.0
Whitefield,2025-08-26T22:00,5.8,5.5,268.0
Whitefield,2025-08-26T23:00,4.8,4.7,235.0
Whitefield,2025-08-27T00:00,4.5,4.1,210.0
Whitefield,2025-08-27T01:00,3.7,3.4,188.0
Whitefield,2025-08-27T02:00,3.3,3.0,173.0
Whitefield,2025-08-27T03:00,2.9,2.6,160.0
Whitefield,2025-08-27T04:00,2.7,2.5,153.0
Whitefield,2025-08-27T05:00,2.7,2.5,167.0
Whitefield,2025-08-27T06:00,3.3,3.1,225.0
Whitefield,2025-08-27T07:00,4.7,4.5,303.0
Whitefield,2025-08-27T08:00,3.5,3.4,346.0
Whitefield,2025-08-27T09:00,3.5,3.5,319.0
Whitefield,2025-08-27T10:00,3.2,3.2,257.0
Whitefield,2025-08-27T11:00,2.9,2.8,207.0
Whitefield,2025-08-27T12:00,2.7,2.6,184.0
Whitefield,2025-08-27T13:00,2.9,2.7,174.0
Whitefield,2025-08-27T14:00,3.0,2.8,183.0
Whitefield,2025-08-27T15:00,3.2,3.0,225.0
Whitefield,2025-08-27T16:00,3.5,3.3,286.0
Whitefield,2025-08-27T17:00,4.7,4.6,333.0
Whitefield,2025-08-27T18:00,6.0,5.8,354.0
Whitefield,2025-08-27T19:00,6.4,6.2,361.0
Whitefield,2025-08-27T20:00,6.0,5.8,352.0
Whitefield,2025-08-27T21:00,5.4,5.3,319.0
Whitefield,2025-08-27T22:00,4.8,4.7,270.0
Whitefield,2025-08-27T23:00,3.9,3.8,230.0
Whitefield,2025-08-28T00:00,3.0,2.9,209.0
Whitefield,2025-08-28T01:00,2.4,2.4,198.0
Whitefield,2025-08-28T02:00,2.1,2.0,189.0
Whitefield,2025-08-28T03:00,1.9,1.8,178.0
Whitefield,2025-08-28T04:00,1.8,1.8,170.0
Whitefield,2025-08-28T05:00,2.0,1.9,177.0
Whitefield,2025-08-28T06:00,2.8,2.7,217.0
Whitefield,2025-08-28T07:00,4.3,4.2,273.0
Whitefield,2025-08-28T08:00,4.1,3.9,302.0
Whitefield,2025-08-28T09:00,3.6,3.2,279.0
Whitefield,2025-08-28T10:00,3.9,3.2,231.0
Whitefield,2025-08-28T11:00,3.7,2.9,194.0
Whitefield,2025-08-28T12:00,3.7,2.8,179.0
Whitefield,2025-08-28T13:00,4.2,2.9,176.0
Whitefield,2025-08-28T14:00,3.8,2.6,190.0
Whitefield,2025-08-28T15:00,4.0,3.2,237.0
Whitefield,2025-08-28T16:00,4.9,4.5,302.0
Whitefield,2025-08-28T17:00,6.1,5.8,347.0
Whitefield,2025-08-28T18:00,6.4,6.2,355.0
Whitefield,2025-08-28T19:00,6.2,5.8,343.0
Whitefield,2025-08-28T20:00,6.4,6.0,327.0
Whitefield,2025-08-28T21:00,6.5,6.1,310.0
Whitefield,2025-08-28T22:00,6.4,6.0,288.0
Whitefield,2025-08-28T23:00,5.5,5.2,263.0
Whitefield,2025-08-29T00:00,4.5,4.2,230.0
Whitefield,2025-08-29T01:00,3.6,3.3,193.0
Whitefield,2025-08-29T02:00,3.0,2.8,169.0
Whitefield,2025-08-29T03:00,2.6,2.4,164.0
Whitefield,2025-08-29T04:00,2.3,2.2,171.0
Whitefield,2025-08-29T05:00,2.4,2.3,187.0
Whitefield,2025-08-29T06:00,3.1,3.1,221.0
Whitefield,2025-08-29T07:00,3.6,3.4,263.0
Whitefield,2025-08-29T08:00,4.2,3.8,286.0
Whitefield,2025-08-29T09:00,4.4,3.8,269.0
Whitefield,2025-08-29T10:00,5.8,3.7,232.0
Whitefield,2025-08-29T11:00,6.7,3.9,203.0
Whitefield,2025-08-29T12:00,6.6,3.9,191.0
Whitefield,2025-08-29T13:00,6.9,3.9,187.0
Whitefield,2025-08-29T14:00,7.7,4.0,198.0
Whitefield,2025-08-29T15:00,9.6,4.6,233.0
Whitefield,2025-08-29T16:00,10.9,6.4,283.0
Whitefield,2025-08-29T17:00,12.3,7.6,326.0
Whitefield,2025-08-29T18:00,14.1,9.9,358.0
Whitefield,2025-08-29T19:00,13.7,10.7,383.0
Whitefield,2025-08-29T20:00,11.7,9.8,387.0
Whitefield,2025-08-29T21:00,9.3,8.2,357.0
Whitefield,2025-08-29T22:00,8.7,7.6,307.0
Whitefield,2025-08-29T23:00,8.4,7.0,260.0
Whitefield,2025-08-30T00:00,7.7,5.9,224.0
Whitefield,2025-08-30T01:00,6.9,5.1,191.0
Whitefield,2025-08-30T02:00,5.8,4.3,170.0
Whitefield,2025-08-30T03:00,5.0,3.9,166.0
Whitefield,2025-08-30T04:00,4.4,3.4,172.0
Whitefield,2025-08-30T05:00,4.1,3.2,177.0
Whitefield,2025-08-30T06:00,4.4,3.6,178.0
Whitefield,2025-08-30T07:00,4.1,3.4,177.0
Whitefield,2025-08-30T08:00,4.6,3.9,199.0
Whitefield,2025-08-30T09:00,4.9,3.5,196.0
Whitefield,2025-08-30T10:00,7.3,4.4,185.0
Whitefield,2025-08-30T11:00,11.6,6.2,176.0
Whitefield,2025-08-30T12:00,13.8,6.6,171.0
Whitefield,2025-08-30T13:00,15.2,7.0,167.0
Whitefield,2025-08-30T14:00,16.6,7.6,170.0
Whitefield,2025-08-30T15:00,16.6,7.7,181.0
Whitefield,2025-08-30T16:00,16.2,7.6,199.0
Whitefield,2025-08-30T17:00,13.9,7.8,219.0
Whitefield,2025-08-30T18:00,14.0,9.5,246.0
Whitefield,2025-08-30T19:00,14.3,10.7,276.0
Whitefield,2025-08-30T20:00,13.2,10.2,291.0
Whitefield,2025-08-30T21:00,12.6,9.7,282.0
Whitefield,2025-08-30T22:00,11.5,9.1,258.0
Whitefield,2025-08-30T23:00,10.3,8.2,233.0
Electronic City,2025-07-27T00:00,4.7,3.1,128.0
Electronic City,2025-07-27T01:00,4.5,2.9,120.0
Electronic City,2025-07-27T02:00,4.7,2.8,114.0
Electronic City,2025-07-27T03:00,6.5,3.2,110.0
Electronic City,2025-07-27T04:00,10.9,4.9,108.0
Electronic City,2025-07-27T05:00,3.7,2.4,113.0
Electronic City,2025-07-27T06:00,4.4,2.8,132.0
Electronic City,2025-07-27T07:00,4.6,3.4,158.0
Electronic City,2025-07-27T08:00,6.3,4.8,172.0
Electronic City,2025-07-27T09:00,9.2,5.6,160.0
Electronic City,2025-07-27T10:00,12.5,7.0,137.0
Electronic City,2025-07-27T11:00,13.3,7.3,119.0
Electronic City,2025-07-27T12:00,16.8,8.2,115.0
Electronic City,2025-07-27T13:00,18.0,8.4,118.0
Electronic City,2025-07-27T14:00,15.8,8.1,124.0
Electronic City,2025-07-27T15:00,14.3,7.1,136.0
Electronic City,2025-07-27T16:00,12.0,6.4,153.0
Electronic City,2025-07-27T17:00,14.7,8.1,165.0
Electronic City,2025-07-27T18:00,15.2,9.6,169.0
Electronic City,2025-07-27T19:00,16.2,10.5,169.0
Electronic City,2025-07-27T20:00,15.6,10.4,166.0
Electronic City,2025-07-27T21:00,14.5,9.9,158.0
Electronic City,2025-07-27T22:00,13.7,9.5,147.0
Electronic City,2025-07-27T23:00,12.3,8.6,136.0
Electronic City,2025-07-28T00:00,9.7,6.8,126.0
Electronic City,2025-07-28T01:00,8.3,5.7,117.0
Electronic City,2025-07-28T02:00,8.5,5.5,111.0
Electronic City,2025-07-28T03:00,9.2,5.7,107.0
Electronic City,2025-07-28T04:00,9.7,6.0,106.0
Electronic City,2025-07-28T05:00,8.1,5.4,109.0
Electronic City,2025-07-28T06:00,9.4,5.7,118.0
Electronic City,2025-07-28T07:00,8.2,5.6,131.0
Electronic City,2025-07-28T08:00,6.7,5.0,140.0
Electronic City,2025-07-28T09:00,5.2,3.8,140.0
Electronic City,2025-07-28T10:00,7.4,4.3,135.0
Electronic City,2025-07-28T11:00,9.5,4.9,132.0
Electronic City,2025-07-28T12:00,11.0,5.2,131.0
Electronic City,2025-07-28T13:00,12.4,5.7,132.0
Electronic City,2025-07-28T14:00,14.2,6.0,137.0
Electronic City,2025-07-28T15:00,14.1,6.2,152.0
Electronic City,2025-07-28T16:00,15.3,6.4,172.0
Electronic City,2025-07-28T17:00,23.7,9.8,185.0
Electronic City,2025-07-28T18:00,22.3,11.1,186.0
Electronic City,2025-07-28T19:00,20.3,11.4,181.0
Electronic City,2025-07-28T20:00,18.6,11.0,174.0
Electronic City,2025-07-28T21:00,17.9,10.6,168.0
Electronic City,2025-07-28T22:00,17.7,10.7,161.0
Electronic City,2025-07-28T23:00,17.1,10.4,154.0
Electronic City,2025-07-29T00:00,15.5,9.5,145.0
Electronic City,2025-07-29T01:00,13.8,8.6,136.0
Electronic City,2025-07-29T02:00,12.1,7.7,128.0
Electronic City,2025-07-29T03:00,10.4,6.7,121.0
Electronic City,2025-07-29T04:00,9.1,6.0,115.0
Electronic City,2025-07-29T05:00,6.0,4.0,114.0
Electronic City,2025-07-29T06:00,5.9,3.9,121.0
Electronic City,2025-07-29T07:00,7.0,5.1,132.0
Electronic City,2025-07-29T08:00,7.0,5.3,139.0
Electronic City,2025-07-29T09:00,11.2,6.1,135.0
Electronic City,2025-07-29T10:00,7.1,4.4,126.0
Electronic City,2025-07-29T11:00,7.7,4.6,120.0
Electronic City,2025-07-29T12:00,13.6,5.7,118.0
Electronic City,2025-07-29T13:00,7.2,3.9,120.0
Electronic City,2025-07-29T14:00,7.5,3.8,126.0
Electronic City,2025-07-29T15:00,7.7,3.7,141.0
Electronic City,2025-07-29T16:00,6.0,3.3,160.0
Electronic City,2025-07-29T17:00,8.9,5.3,177.0
Electronic City,2025-07-29T18:00,8.8,6.4,189.0
Electronic City,2025-07-29T19:00,9.6,7.1,199.0
Electronic City,2025-07-29T20:00,10.4,7.4,201.0
Electronic City,2025-07-29T21:00,10.7,7.4,192.0
Electronic City,2025-07-29T22:00,10.7,7.3,176.0
Electronic City,2025-07-29T23:00,9.9,6.7,161.0
Electronic City,2025-07-30T00:00,8.1,5.4,149.0
Electronic City,2025-07-30T01:00,6.9,4.5,137.0
Electronic City,2025-07-30T02:00,6.8,4.2,127.0
Electronic City,2025-07-30T03:00,6.6,4.0,119.0
Electronic City,2025-07-30T04:00,6.0,3.6,113.0
Electronic City,2025-07-30T05:00,4.5,2.9,112.0
Electronic City,2025-07-30T06:00,4.7,3.0,120.0
Electronic City,2025-07-30T07:00,5.7,4.1,133.0
Electronic City,2025-07-30T08:00,5.5,4.0,141.0
Electronic City,2025-07-30T09:00,6.7,4.4,139.0
Electronic City,2025-07-30T10:00,10.0,5.0,133.0
Electronic City,2025-07-30T11:00,9.7,4.8,128.0
Electronic City,2025-07-30T12:00,12.5,5.2,127.0
Electronic City,2025-07-30T13:00,17.0,6.2,129.0
Electronic City,2025-07-30T14:00,19.0,6.9,133.0
Electronic City,2025-07-30T15:00,19.6,7.1,142.0
Electronic City,2025-07-30T16:00,16.4,6.6,153.0
Electronic City,2025-07-30T17:00,29.6,12.0,162.0
Electronic City,2025-07-30T18:00,28.3,12.7,165.0
Electronic City,2025-07-30T19:00,25.3,12.8,165.0
Electronic City,2025-07-30T20:00,24.4,12.7,164.0
Electronic City,2025-07-30T21:00,18.0,10.9,162.0
Electronic City,2025-07-30T22:00,15.8,10.2,158.0
Electronic City,2025-07-30T23:00,13.7,9.2,155.0
Electronic City,2025-07-31T00:00,16.5,9.2,153.0
Electronic City,2025-07-31T01:00,10.0,6.6,152.0
Electronic City,2025-07-31T02:00,8.3,5.6,151.0
Electronic City,2025-07-31T03:00,7.4,5.0,149.0
Electronic City,2025-07-31T04:00,6.4,4.4,147.0
Electronic City,2025-07-31T05:00,5.5,4.1,147.0
Electronic City,2025-07-31T06:00,5.3,4.0,151.0
Electronic City,2025-07-31T07:00,7.7,4.4,157.0
Electronic City,2025-07-31T08:00,10.3,5.7,159.0
Electronic City,2025-07-31T09:00,16.6,7.3,151.0
Electronic City,2025-07-31T10:00,19.3,7.9,138.0
Electronic City,2025-07-31T11:00,18.5,8.0,135.0
Electronic City,2025-07-31T12:00,19.8,8.2,149.0
Electronic City,2025-07-31T13:00,22.5,8.8,172.0
Electronic City,2025-07-31T14:00,29.0,10.4,192.0
Electronic City,2025-07-31T15:00,34.5,12.7,203.0
Electronic City,2025-07-31T16:00,25.9,11.5,211.0
Electronic City,2025-07-31T17:00,24.7,12.3,217.0
Electronic City,2025-07-31T18:00,24.2,13.9,225.0
Electronic City,2025-07-31T19:00,25.0,15.3,233.0
Electronic City,2025-07-31T20:00,24.7,16.4,233.0
Electronic City,2025-07-31T21:00,22.8,15.9,221.0
Electronic City,2025-07-31T22:00,20.7,15.0,201.0
Electronic City,2025-07-31T23:00,19.2,13.5,183.0
Electronic City,2025-08-01T00:00,18.6,11.9,169.0
Electronic City,2025-08-01T01:00,19.6,11.0,156.0
Electronic City,2025-08-01T02:00,21.2,10.8,148.0
Electronic City,2025-08-01T03:00,21.8,10.7,148.0
Electronic City,2025-08-01T04:00,21.2,10.4,153.0
Electronic City,2025-08-01T05:00,16.6,8.9,158.0
Electronic City,2025-08-01T06:00,14.0,7.9,162.0
Electronic City,2025-08-01T07:00,14.8,7.7,167.0
Electronic City,2025-08-01T08:00,19.4,9.1,168.0
Electronic City,2025-08-01T09:00,21.8,9.1,164.0
Electronic City,2025-08-01T10:00,26.0,10.0,156.0
Electronic City,2025-08-01T11:00,25.7,10.5,151.0
Electronic City,2025-08-01T12:00,26.0,10.9,148.0
Electronic City,2025-08-01T13:00,24.2,9.8,148.0
Electronic City,2025-08-01T14:00,21.7,9.0,155.0
Electronic City,2025-08-01T15:00,20.2,8.9,175.0
Electronic City,2025-08-01T16:00,20.4,9.2,202.0
Electronic City,2025-08-01T17:00,33.5,15.9,230.0
Electronic City,2025-08-01T18:00,33.2,19.1,260.0
Electronic City,2025-08-01T19:00,31.2,19.9,291.0
Electronic City,2025-08-01T20:00,27.6,18.3,307.0
Electronic City,2025-08-01T21:00,23.3,15.3,300.0
Electronic City,2025-08-01T22:00,22.1,14.1,278.0
Electronic City,2025-08-01T23:00,23.0,14.3,254.0
Electronic City,2025-08-02T00:00,23.3,13.8,229.0
Electronic City,2025-08-02T01:00,22.9,13.3,201.0
Electronic City,2025-08-02T02:00,22.2,13.0,182.0
Electronic City,2025-08-02T03:00,20.7,12.3,174.0
Electronic City,2025-08-02T04:00,19.5,11.8,174.0
Electronic City,2025-08-02T05:00,21.1,12.9,184.0
Electronic City,2025-08-02T06:00,19.7,12.7,215.0
Electronic City,2025-08-02T07:00,19.3,12.2,258.0
Electronic City,2025-08-02T08:00,17.2,11.3,281.0
Electronic City,2025-08-02T09:00,17.0,10.0,267.0
Electronic City,2025-08-02T10:00,20.7,9.7,235.0
Electronic City,2025-08-02T11:00,24.0,10.4,211.0
Electronic City,2025-08-02T12:00,27.2,11.5,204.0
Electronic City,2025-08-02T13:00,31.1,13.0,206.0
Electronic City,2025-08-02T14:00,27.1,11.2,213.0
Electronic City,2025-08-02T15:00,31.7,13.4,230.0
Electronic City,2025-08-02T16:00,33.6,15.0,252.0
Electronic City,2025-08-02T17:00,31.2,15.8,266.0
Electronic City,2025-08-02T18:00,24.9,15.0,261.0
Electronic City,2025-08-02T19:00,23.2,16.3,249.0
Electronic City,2025-08-02T20:00,22.4,16.8,247.0
Electronic City,2025-08-02T21:00,19.3,14.6,271.0
Electronic City,2025-08-02T22:00,18.0,13.6,307.0
Electronic City,2025-08-02T23:00,19.1,14.9,327.0
Electronic City,2025-08-03T00:00,18.0,14.1,319.0
Electronic City,2025-08-03T01:00,15.1,12.0,295.0
Electronic City,2025-08-03T02:00,12.7,10.4,270.0
Electronic City,2025-08-03T03:00,10.9,9.2,242.0
Electronic City,2025-08-03T04:00,9.6,8.3,211.0
Electronic City,2025-08-03T05:00,5.4,5.4,194.0
Electronic City,2025-08-03T06:00,4.1,4.1,202.0
Electronic City,2025-08-03T07:00,5.0,4.7,223.0
Electronic City,2025-08-03T08:00,7.3,6.5,241.0
Electronic City,2025-08-03T09:00,9.7,7.3,250.0
Electronic City,2025-08-03T10:00,9.3,6.7,256.0
Electronic City,2025-08-03T11:00,10.4,7.4,257.0
Electronic City,2025-08-03T12:00,9.4,6.7,250.0
Electronic City,2025-08-03T13:00,10.7,7.6,239.0
Electronic City,2025-08-03T14:00,15.3,10.8,232.0
Electronic City,2025-08-03T15:00,17.5,13.5,234.0
Electronic City,2025-08-03T16:00,17.9,14.0,239.0
Electronic City,2025-08-03T17:00,26.8,18.6,241.0
Electronic City,2025-08-03T18:00,48.7,41.1,233.0
Electronic City,2025-08-03T19:00,61.9,54.4,222.0
Electronic City,2025-08-03T20:00,63.8,56.0,215.0
Electronic City,2025-08-03T21:00,40.0,34.3,218.0
Electronic City,2025-08-03T22:00,33.3,28.1,226.0
Electronic City,2025-08-03T23:00,31.7,25.8,231.0
Electronic City,2025-08-04T00:00,28.6,22.5,232.0
Electronic City,2025-08-04T01:00,22.6,17.3,232.0
Electronic City,2025-08-04T02:00,17.9,13.6,228.0
Electronic City,2025-08-04T03:00,15.3,11.9,216.0
Electronic City,2025-08-04T04:00,12.9,10.4,201.0
Electronic City,2025-08-04T05:00,11.2,9.4,196.0
Electronic City,2025-08-04T06:00,11.4,9.8,213.0
Electronic City,2025-08-04T07:00,11.3,9.7,240.0
Electronic City,2025-08-04T08:00,10.5,9.2,256.0
Electronic City,2025-08-04T09:00,9.5,7.9,249.0
Electronic City,2025-08-04T10:00,10.0,7.9,230.0
Electronic City,2025-08-04T11:00,11.3,8.8,217.0
Electronic City,2025-08-04T12:00,13.5,10.3,211.0
Electronic City,2025-08-04T13:00,16.0,12.1,210.0
Electronic City,2025-08-04T14:00,15.3,11.6,226.0
Electronic City,2025-08-04T15:00,16.4,12.4,279.0
Electronic City,2025-08-04T16:00,16.6,12.3,348.0
Electronic City,2025-08-04T17:00,25.8,20.1,386.0
Electronic City,2025-08-04T18:00,32.8,27.4,362.0
Electronic City,2025-08-04T19:00,49.4,44.2,306.0
Electronic City,2025-08-04T20:00,55.8,50.9,265.0
Electronic City,2025-08-04T21:00,48.2,43.7,261.0
Electronic City,2025-08-04T22:00,40.7,36.2,271.0
Electronic City,2025-08-04T23:00,38.2,34.0,273.0
Electronic City,2025-08-05T00:00,32.8,29.0,252.0
Electronic City,2025-08-05T01:00,28.1,24.3,223.0
Electronic City,2025-08-05T02:00,26.2,22.6,211.0
Electronic City,2025-08-05T03:00,21.2,17.8,233.0
Electronic City,2025-08-05T04:00,16.4,13.7,272.0
Electronic City,2025-08-05T05:00,26.5,24.4,298.0
Electronic City,2025-08-05T06:00,23.2,21.3,297.0
Electronic City,2025-08-05T07:00,19.0,17.1,283.0
Electronic City,2025-08-05T08:00,14.8,13.2,269.0
Electronic City,2025-08-05T09:00,13.4,12.0,259.0
Electronic City,2025-08-05T10:00,13.6,12.1,250.0
Electronic City,2025-08-05T11:00,14.0,11.6,238.0
Electronic City,2025-08-05T12:00,25.6,17.9,219.0
Electronic City,2025-08-05T13:00,29.3,19.6,198.0
Electronic City,2025-08-05T14:00,38.9,25.4,190.0
Electronic City,2025-08-05T15:00,35.5,23.6,204.0
Electronic City,2025-08-05T16:00,32.6,22.4,231.0
Electronic City,2025-08-05T17:00,18.4,14.9,253.0
Electronic City,2025-08-05T18:00,17.1,14.2,264.0
Electronic City,2025-08-05T19:00,15.6,13.8,271.0
Electronic City,2025-08-05T20:00,12.5,11.8,279.0
Electronic City,2025-08-05T21:00,8.0,7.9,290.0
Electronic City,2025-08-05T22:00,6.6,6.5,302.0
Electronic City,2025-08-05T23:00,5.8,5.7,312.0
Electronic City,2025-08-06T00:00,4.9,4.8,324.0
Electronic City,2025-08-06T01:00,4.6,4.5,334.0
Electronic City,2025-08-06T02:00,4.5,4.5,333.0
Electronic City,2025-08-06T03:00,4.2,4.1,309.0
Electronic City,2025-08-06T04:00,4.1,3.9,274.0
Electronic City,2025-08-06T05:00,3.8,3.8,248.0
Electronic City,2025-08-06T06:00,4.4,4.3,242.0
Electronic City,2025-08-06T07:00,3.9,3.6,245.0
Electronic City,2025-08-06T08:00,5.0,4.7,245.0
Electronic City,2025-08-06T09:00,4.9,4.4,236.0
Electronic City,2025-08-06T10:00,4.9,4.4,223.0
Electronic City,2025-08-06T11:00,5.0,4.5,212.0
Electronic City,2025-08-06T12:00,5.0,4.5,201.0
Electronic City,2025-08-06T13:00,5.2,4.7,191.0
Electronic City,2025-08-06T14:00,5.1,4.6,189.0
Electronic City,2025-08-06T15:00,5.3,4.7,197.0
Electronic City,2025-08-06T16:00,8.3,7.8,214.0
Electronic City,2025-08-06T17:00,7.1,7.0,242.0
Electronic City,2025-08-06T18:00,13.4,13.3,296.0
Electronic City,2025-08-06T19:00,13.9,13.9,362.0
Electronic City,2025-08-06T20:00,12.2,12.2,397.0
Electronic City,2025-08-06T21:00,11.8,11.8,375.0
Electronic City,2025-08-06T22:00,12.6,12.6,322.0
Electronic City,2025-08-06T23:00,13.3,13.2,276.0
Electronic City,2025-08-07T00:00,11.3,11.3,248.0
Electronic City,2025-08-07T01:00,10.0,9.9,225.0
Electronic City,2025-08-07T02:00,9.1,9.0,210.0
Electronic City,2025-08-07T03:00,8.7,8.5,203.0
Electronic City,2025-08-07T04:00,8.9,8.7,203.0
Electronic City,2025-08-07T05:00,9.6,9.4,209.0
Electronic City,2025-08-07T06:00,10.6,10.4,228.0
Electronic City,2025-08-07T07:00,9.8,9.7,254.0
Electronic City,2025-08-07T08:00,8.4,8.3,263.0
Electronic City,2025-08-07T09:00,7.8,7.7,239.0
Electronic City,2025-08-07T10:00,7.5,7.3,198.0
Electronic City,2025-08-07T11:00,8.1,7.9,168.0
Electronic City,2025-08-07T12:00,7.7,7.5,160.0
Electronic City,2025-08-07T13:00,7.9,7.7,163.0
Electronic City,2025-08-07T14:00,7.5,7.2,170.0
Electronic City,2025-08-07T15:00,7.5,7.2,176.0
Electronic City,2025-08-07T16:00,10.4,10.1,187.0
Electronic City,2025-08-07T17:00,3.9,3.9,206.0
Electronic City,2025-08-07T18:00,7.8,7.5,247.0
Electronic City,2025-08-07T19:00,10.4,10.0,298.0
Electronic City,2025-08-07T20:00,10.5,10.1,326.0
Electronic City,2025-08-07T21:00,11.4,10.9,312.0
Electronic City,2025-08-07T22:00,12.4,11.7,276.0
Electronic City,2025-08-07T23:00,12.7,11.9,247.0
Electronic City,2025-08-08T00:00,12.8,11.8,236.0
Electronic City,2025-08-08T01:00,13.1,12.0,232.0
Electronic City,2025-08-08T02:00,13.2,11.8,229.0
Electronic City,2025-08-08T03:00,13.2,11.4,221.0
Electronic City,2025-08-08T04:00,12.9,10.6,215.0
Electronic City,2025-08-08T05:00,6.1,6.0,223.0
Electronic City,2025-08-08T06:00,5.8,5.6,262.0
Electronic City,2025-08-08T07:00,6.5,6.4,316.0
Electronic City,2025-08-08T08:00,7.7,7.7,350.0
Electronic City,2025-08-08T09:00,7.6,7.5,346.0
Electronic City,2025-08-08T10:00,6.9,6.7,321.0
Electronic City,2025-08-08T11:00,7.3,7.1,293.0
Electronic City,2025-08-08T12:00,8.2,7.9,257.0
Electronic City,2025-08-08T13:00,9.1,8.8,217.0
Electronic City,2025-08-08T14:00,9.3,9.0,207.0
Electronic City,2025-08-08T15:00,10.0,9.6,258.0
Electronic City,2025-08-08T16:00,15.6,15.0,338.0
Electronic City,2025-08-08T17:00,15.2,14.4,385.0
Electronic City,2025-08-08T18:00,24.1,23.3,361.0
Electronic City,2025-08-08T19:00,37.3,36.6,303.0
Electronic City,2025-08-08T20:00,26.5,25.8,262.0
